@relation 'dr_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A20-N200-T1.0E-4_clustered-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,21'

@attribute Instance_number numeric
@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Cluster {cluster0,cluster1}
@attribute Class {0,1}

@data
1000,0.04266,-0.014037,-0.010999,0.012361,0.002622,-0.005261,0.011694,-0.006427,0.035392,-0.004899,-0.030201,0.0068,-0.014002,0.008665,-0.008696,-0.054577,-0.015191,-0.009776,0.030642,cluster0,1
1001,-0.017281,-0.033172,0.007217,0.007436,-0.023521,0.048077,0.013315,-0.027866,0.022919,0.047813,-0.00391,0.003009,-0.016335,-0.00692,-0.019594,0.013378,-0.007682,0.001093,-0.020198,cluster0,1
1002,0.000199,-0.007518,0.019552,-0.03291,0.0043,0.033863,0.025808,-0.017115,0.005126,-0.009078,-0.074906,-0.017674,-0.032529,0.026409,-0.03604,0.005202,0.059676,-0.013836,-0.010606,cluster1,0
1003,-0.039571,-0.026389,-0.015128,0.004077,0.038347,-0.024892,-0.024521,-0.019543,-0.018499,-0.043411,-0.001554,-0.013403,0.066669,-0.034603,-0.002896,-0.010232,0.019335,-0.002187,0.014496,cluster1,0
1004,-0.063241,-0.015492,-0.015201,0.059721,0.032855,0.001301,0.020931,-0.074007,-0.043227,-0.049709,-0.065231,0.013707,0.065798,-0.015146,-0.073547,-0.002293,0.106741,-0.112315,-0.083855,cluster0,1
1005,-0.037212,-0.028257,-0.028539,-0.014916,0.031694,-0.019923,0.007127,-0.034491,-0.031829,-0.035181,-0.006239,-0.036448,0.065601,-0.040151,0.010305,0.001897,0.022489,-0.002177,0.025531,cluster0,1
1006,0.121379,-0.190301,0.029194,-0.099584,-0.004524,-0.03085,-0.021734,-0.067198,-0.000613,-0.084461,0.101181,0.112708,-0.024468,-0.012218,0.01174,0.057967,0.073342,-0.071052,0.033476,cluster0,1
1007,-0.018065,0.021344,-0.002651,0.001976,0.018797,-0.014524,-0.004401,0.022436,-0.011191,0.008964,0.018205,-0.004199,0.015024,-0.021101,0.026621,0.02749,-0.018481,-0.022435,-0.00889,cluster1,0
1008,-0.068292,-0.027538,-0.143006,0.034849,-0.036486,0.023808,0.004181,-0.031069,-0.017759,0.046379,-0.072133,0.033222,-0.006082,0.150532,-0.00901,0.051851,-0.058863,0.044563,0.071566,cluster0,1
1009,0.023758,0.022629,0.015214,0.057393,-0.006056,0.009097,0.009272,0.011013,-0.022122,0.031154,-0.033544,0.045234,0.045038,-0.023405,0.013602,-0.028074,0.005523,-0.025699,0.010225,cluster1,0
1010,-0.009932,-0.031856,-0.053861,-0.007136,-0.014388,0.012677,0.005409,0.017476,-0.048606,0.030122,-0.032189,0.04823,-0.005473,0.106154,-0.017028,0.025977,-0.027639,-0.002871,0.045728,cluster0,1
1011,0.028832,-0.005036,-0.000257,0.002577,-0.025845,-0.006393,0.031087,0.023449,-0.024817,-0.012502,-0.018307,0.009554,0.016318,0.005302,-0.005265,-0.026995,-0.017892,-0.003442,-0.012699,cluster0,1
1012,0.001845,0.04374,-0.003793,-0.006759,0.009879,-0.004242,-0.001332,-0.023694,-0.023447,0.02609,0.016251,-0.019661,-0.01326,-0.021826,0.022922,-0.000674,0.005435,-0.009649,0.041726,cluster1,0
1013,-0.142643,-0.014533,-0.114759,-0.018924,-0.100354,0.073776,0.033144,0.058771,0.034705,0.044438,-0.025988,0.070614,-0.024179,0.008854,-0.005235,-0.037805,0.014898,0.107656,0.014099,cluster0,1
1014,0.015668,0.004849,0.023806,0.005446,-0.013749,0.00406,0.014054,-0.005435,-0.016095,0.031533,0.00713,0.023872,0.035817,0.007344,0.001936,0.025816,-0.01453,0.030527,-0.029188,cluster1,0
1015,0.047211,-0.04616,-0.000026,-0.007584,-0.014669,0.087898,0.037936,0.04746,-0.022137,0.044157,0.005604,0.002046,-0.029514,0.003127,-0.063485,-0.039718,-0.007433,0.02116,0.01047,cluster0,1
1016,-0.010219,0.019022,0.004155,-0.010018,0.024344,-0.006729,-0.033576,0.004282,0.001131,-0.048738,0.013793,-0.005291,-0.039447,0.00681,0.000162,-0.000323,-0.009074,0.023077,-0.004511,cluster1,0
1017,0.014843,-0.02902,0.012461,0.020083,-0.006554,0.052595,0.014399,0.018027,-0.010431,0.042203,-0.007322,0.017532,0.016205,-0.008879,0.006164,0.013479,-0.013033,0.013925,0.004262,cluster1,0
1018,-0.013109,-0.025275,0.029389,0.011494,-0.011764,0.048139,-0.007152,0.022968,0.021465,0.020679,0.011967,0.03877,-0.007968,0.005234,-0.043689,0.044863,-0.01906,0.015174,-0.030843,cluster1,0
1019,0.024458,0.010694,0.021943,0.007733,-0.014016,0.014624,0.008338,-0.023377,0.033554,0.000662,-0.013474,0.012921,-0.005447,0.013727,-0.004536,-0.019752,0.014947,0.040139,0.025254,cluster1,0
1020,-0.019175,-0.012932,-0.008108,-0.019552,0.023441,-0.022497,-0.023575,-0.027703,-0.043523,-0.039125,0.024899,-0.017453,0.042036,-0.021314,-0.03823,-0.007467,0.014542,0.011685,0.031163,cluster1,0
1021,-0.018134,0.012844,-0.011999,-0.001043,0.029637,-0.012473,-0.009377,0.019874,0.004638,-0.016987,-0.002796,-0.010896,-0.007638,-0.01921,0.030267,-0.001526,-0.011286,-0.019404,0.003335,cluster1,0
1022,0.008635,0.042371,0.001712,-0.010049,0.037085,-0.030486,-0.001438,0.024203,-0.00461,-0.028276,0.017738,0.014434,-0.000213,0.005012,0.002262,0.001441,-0.005565,0.002278,-0.001233,cluster1,0
1023,0.010255,-0.003863,-0.000178,-0.009326,-0.009809,-0.002624,0.025699,0.008382,-0.026951,0.019011,-0.008621,0.009285,0.02341,-0.013862,0.020533,0.013974,-0.035694,0.012635,-0.005818,cluster0,1
1024,0.005383,-0.019462,0.00309,-0.021158,-0.009795,-0.0136,0.012461,-0.021553,0.020025,0.033497,-0.001751,0.013356,-0.003155,0.002684,-0.007823,-0.010137,-0.013108,-0.012072,-0.024353,cluster0,1
1025,0.017175,-0.035097,-0.004408,0.000446,0.007771,-0.028444,-0.001231,-0.069844,0.037671,-0.017532,0.010358,0.025731,0.074961,-0.012557,-0.032703,-0.025567,0.020827,0.06525,0.018491,cluster1,0
1026,-0.004352,-0.003895,-0.002173,-0.007572,0.001288,-0.028828,0.003614,0.027607,-0.002346,0.003284,-0.040192,0.016546,0.011898,-0.020004,0.011641,-0.015567,-0.027243,-0.045576,-0.001234,cluster1,0
1027,0.008784,0.035397,-0.011395,0.003064,-0.058215,-0.034451,0.044662,-0.121249,-0.00877,0.030944,0.015254,0.00793,-0.010887,-0.002351,0.001003,-0.014176,-0.014968,-0.004409,0.003026,cluster0,1
1028,0.008682,-0.000361,0.009593,-0.01737,-0.021481,-0.021611,0.001009,0.023014,-0.001668,-0.011092,-0.018142,0.003205,0.001625,-0.003426,0.005308,-0.006285,-0.02841,-0.008191,0.015654,cluster1,0
1029,0.045996,0.02414,0.031019,0.03787,-0.036692,0.015022,0.026526,-0.027242,0.033386,-0.014404,0.003927,0.018577,0.035384,0.023301,0.033307,-0.014045,0.021671,0.08286,0.036659,cluster1,0
1030,0.091715,-0.000144,0.026305,-0.005193,-0.049794,0.040054,0.061655,0.067484,-0.074925,0.050284,0.05368,0.024869,0.029986,0.039876,-0.092569,-0.010645,-0.014731,0.015578,-0.014659,cluster0,1
1031,0.024078,0.034043,0.018271,-0.020716,0.034125,0.021903,-0.017769,0.06974,-0.022386,0.001541,-0.010326,-0.032647,0.00154,-0.020593,0.039809,0.005574,0.019605,0.015037,0.089063,cluster1,0
1032,0.010599,0.002664,-0.006121,-0.002058,-0.018902,-0.006435,0.023792,-0.024904,-0.018641,0.03358,0.0046,0.026523,-0.008348,-0.00844,-0.026885,-0.017343,-0.030512,-0.019491,-0.013856,cluster0,1
1033,-0.00974,0.018937,0.011014,0.008105,0.008634,0.014358,-0.050231,-0.023445,-0.026585,-0.033065,0.006807,-0.010328,-0.053268,0.011649,-0.019493,-0.014894,0.011727,0.013095,-0.017119,cluster0,1
1034,0.00959,-0.012382,0.000423,0.015856,-0.015989,-0.007106,0.012484,-0.015467,-0.002993,0.016131,-0.007526,0.025969,0.015917,-0.016566,0.022398,-0.004648,-0.024061,-0.012357,-0.012241,cluster0,1
1035,-0.03318,-0.073596,-0.033169,-0.025223,0.053545,0.081806,0.021116,0.042407,0.039377,-0.002485,-0.022833,-0.052116,-0.047705,-0.014177,0.008368,0.001269,0.009086,0.007524,-0.031012,cluster0,1
1036,0.012079,-0.002335,0.003264,-0.000855,-0.019359,0.029676,0.022081,-0.028237,-0.022715,0.044095,0.003299,0.013777,-0.013241,-0.011163,-0.019552,0.001906,-0.017768,0.008105,0.005086,cluster1,0
1037,0.049975,0.029503,-0.313191,-0.00218,-0.120382,-0.055668,-0.221259,-0.021526,0.004564,0.097561,-0.168253,0.071129,-0.048502,0.008641,-0.078146,0.180733,0.059091,0.052243,0.05612,cluster0,1
1038,-0.014582,-0.017201,0.023816,0.010964,-0.042434,0.017092,-0.005073,0.007586,0.021119,0.024523,0.007011,0.004664,0.010768,-0.008946,0.002208,0.035381,-0.02817,0.000066,-0.000906,cluster1,0
1039,-0.007376,-0.017303,0.009058,-0.008721,-0.000235,-0.008173,-0.009502,0.0229,-0.003418,-0.017587,-0.010481,0.02493,-0.002136,-0.000605,-0.005864,0.014673,-0.045315,0.009053,-0.03186,cluster1,0
1040,0.016428,0.044273,0.002704,0.011461,0.007503,-0.000682,-0.005052,-0.031461,0.015518,-0.043864,0.010792,-0.012272,-0.029937,0.011134,0.016413,-0.029129,0.024453,0.038339,0.039429,cluster1,0
1041,0.002767,-0.028982,0.04252,0.006135,-0.021505,0.073265,-0.023553,0.063504,0.002362,0.047333,0.003238,0.008206,-0.004923,-0.014978,-0.028833,0.040667,-0.015367,0.006355,0.031151,cluster0,1
1042,0.013827,0.002063,0.021905,0.002038,-0.010384,0.004237,0.013538,0.014238,-0.016404,0.009477,0.009353,0.036438,0.021766,0.007789,-0.013248,0.030466,-0.025504,0.020334,-0.025845,cluster1,0
1043,0.014008,0.017453,0.00771,0.018177,-0.006623,-0.010421,0.006275,-0.009968,-0.013564,0.016616,-0.021714,0.037164,0.006556,-0.008944,-0.012955,-0.025939,-0.008684,-0.024699,-0.001443,cluster0,1
1044,-0.001566,0.04079,0.000184,-0.005808,0.03451,-0.023406,-0.005016,-0.003541,0.029265,-0.042481,0.018507,0.014765,-0.024916,0.008592,-0.001996,-0.002129,0.000925,0.012903,0.009066,cluster1,0
1045,-0.03132,0.021021,0.005647,0.030062,0.012113,-0.008267,-0.017953,0.010274,0.033152,-0.012534,-0.011164,0.010829,-0.002752,-0.004461,0.001244,-0.001607,0.03064,-0.059295,-0.016101,cluster1,0
1046,-0.016241,0.028148,-0.002402,0.026295,0.020623,-0.008501,-0.003917,0.003336,0.004066,-0.001368,-0.003078,0.002579,0.011554,-0.020088,0.031786,0.003707,0.009584,-0.033419,0.001387,cluster1,0
1047,-0.03101,-0.004445,-0.00055,-0.023888,-0.014739,0.007977,0.01284,0.012245,-0.007603,-0.0141,-0.025447,-0.073681,0.000351,-0.007301,0.047069,0.041277,0.027671,-0.033281,0.00097,cluster1,0
1048,0.005899,-0.015957,-0.000327,0.039065,0.013485,-0.004745,-0.05399,-0.047192,0.028608,-0.039069,0.008803,-0.038185,-0.045322,0.047666,-0.011934,-0.004367,-0.027375,-0.013744,-0.008598,cluster0,1
1049,0.003253,-0.011874,0.003762,-0.017255,-0.027821,-0.020678,0.017085,-0.019358,-0.013423,0.040241,0.005898,0.007446,0.017975,-0.003035,0.011422,0.006503,-0.026917,-0.011898,-0.024086,cluster1,0
1050,0.016516,0.008181,0.016348,-0.00172,-0.01319,0.010349,0.00837,0.007706,-0.01345,0.018334,-0.009494,0.017397,0.007708,-0.007916,0.002479,0.007231,-0.013792,0.011989,0.022952,cluster1,0
1051,0.016719,-0.059913,0.00373,0.006648,-0.016816,0.017522,0.024371,0.004287,0.008375,-0.039477,-0.000366,-0.001308,0.073506,-0.001279,-0.046133,-0.020044,0.012524,0.03725,0.055127,cluster0,1
1052,-0.04598,-0.007187,0.035709,-0.096263,0.044682,-0.019865,-0.014866,0.012367,0.075142,0.056101,0.004054,-0.06696,0.00918,0.047701,-0.004713,0.067445,0.049073,0.009488,-0.056548,cluster1,0
1053,0.001089,-0.078167,-0.062133,-0.030912,0.016527,0.038776,0.038626,0.004308,0.050335,-0.001931,-0.020325,0.010418,-0.060351,0.021833,-0.019809,-0.064489,-0.034355,0.03479,-0.003527,cluster0,1
1054,-0.00283,0.024786,0.030904,-0.078548,0.059032,-0.048082,-0.019648,-0.009231,0.017442,0.07145,-0.023632,-0.070409,0.050653,0.049235,0.040777,-0.008524,0.074483,0.034926,-0.051328,cluster1,0
1055,-0.042735,0.095561,-0.21465,-0.039188,-0.180685,-0.036819,-0.094209,0.078492,-0.047738,0.000052,0.014612,0.240668,0.00344,-0.014687,0.024346,0.11339,0.181169,0.130834,0.008704,cluster0,1
1056,0.048183,0.000428,0.020314,-0.002438,-0.002784,-0.01612,-0.011479,0.00051,0.028404,0.031703,-0.010693,0.002257,0.026063,-0.017877,-0.000835,0.001004,-0.00249,0.012069,-0.015542,cluster1,0
1057,-0.002902,-0.013247,0.019246,-0.014542,0.00406,0.009196,-0.012102,0.01035,0.014751,-0.004456,-0.036041,0.002837,-0.00683,0.004875,0.00416,0.000534,-0.001898,0.017175,-0.001648,cluster1,0
1058,0.015585,-0.017573,-0.001855,-0.035092,0.005303,-0.006153,0.017498,0.058752,-0.021027,0.002681,-0.024609,0.000332,0.010617,-0.013002,0.01119,-0.001363,-0.039057,-0.002088,0.010769,cluster0,1
1059,-0.029971,-0.034878,-0.013632,-0.003856,0.024762,-0.000092,-0.029904,-0.022516,-0.044455,-0.045612,0.009863,-0.027945,0.044187,-0.031463,-0.016394,-0.009864,0.013504,0.021348,0.022153,cluster0,1
1060,0.019038,0.007975,0.002053,-0.026043,-0.034174,-0.030047,0.024104,0.011862,-0.008928,0.008273,-0.00444,-0.003234,0.010721,-0.002341,0.005128,-0.009399,-0.029586,-0.008836,0.021677,cluster0,1
1061,-0.000177,0.003486,-0.001668,0.02521,-0.010511,0.0138,-0.042921,-0.023084,-0.055727,0.005705,0.009321,-0.029703,-0.021433,-0.009779,0.013788,-0.036518,0.001053,-0.004583,-0.024131,cluster0,1
1062,0.111815,-0.111986,0.01253,-0.049882,-0.014728,0.011233,0.012215,-0.003872,-0.014481,-0.034316,0.056407,0.084144,-0.046262,0.006699,0.042586,0.005053,0.029799,-0.026351,0.000703,cluster0,1
1063,-0.000715,-0.013202,0.011721,-0.006609,-0.005199,0.025337,0.027428,-0.00183,-0.032046,0.012612,-0.053963,-0.003726,0.009389,0.004014,-0.009422,0.018536,0.02173,-0.019988,-0.039206,cluster1,0
1064,-0.01245,-0.02125,0.013955,-0.040806,-0.013692,0.021116,0.031386,-0.010839,0.033496,-0.049226,-0.02017,-0.002692,-0.043357,0.032218,-0.038356,0.050481,-0.000167,0.02307,-0.023072,cluster1,0
1065,-0.007588,0.003206,0.007225,-0.018171,-0.023333,0.000845,0.02181,-0.0366,0.014127,0.020486,-0.021585,-0.001447,-0.017336,-0.002632,-0.008993,0.012048,0.001832,-0.019648,0.012518,cluster1,0
1066,0.485538,-0.070913,-0.296064,0.008707,-0.070816,-0.048994,-0.134564,-0.018153,0.099966,-0.030157,-0.053002,-0.037392,-0.042928,-0.402325,-0.040423,0.233186,0.141911,-0.022618,-0.173523,cluster0,1
1067,0.019205,-0.049452,0.004409,0.000207,-0.055689,0.048802,0.069584,0.026195,0.03549,0.014956,-0.051312,-0.037527,0.010739,0.022817,0.010463,0.01,0.050524,-0.065787,0.050999,cluster0,1
1068,0.014754,0.008923,0.009061,-0.003766,-0.011063,0.00298,0.005974,-0.002173,-0.002491,0.016345,-0.023867,0.002433,0.004962,-0.016988,0.025856,-0.010753,-0.011944,0.012359,0.044743,cluster1,0
1069,-0.005155,-0.001163,-0.009635,0.030558,0.00728,-0.018807,0.01233,-0.01318,-0.008004,0.002405,-0.04917,0.038813,0.015904,-0.013964,0.003752,-0.039348,-0.008288,-0.044407,-0.043867,cluster1,0
1070,0.005963,-0.005109,0.01208,-0.00531,-0.017561,-0.006857,-0.009285,0.007028,0.00116,-0.022099,-0.022345,0.00493,-0.006313,0.00056,0.010119,-0.010464,-0.021753,0.016199,0.007708,cluster1,0
1071,-0.010705,0.01275,0.015125,-0.026311,0.021441,-0.007174,-0.03838,0.011298,-0.027878,0.01433,-0.008849,-0.043645,-0.002316,0.006728,0.018026,-0.002355,0.020255,0.001483,-0.020338,cluster0,1
1072,0.006191,-0.016712,0.019085,0.028053,-0.019157,0.052624,-0.010509,-0.006569,-0.037768,-0.018149,-0.06223,-0.002122,-0.018106,0.000422,-0.006974,-0.018293,0.02749,0.001154,-0.012216,cluster0,1
1073,-0.016682,0.014969,-0.001294,-0.00916,0.028046,-0.00858,-0.015063,0.024904,-0.033601,-0.009698,-0.000503,-0.011153,-0.001818,-0.010765,0.013616,0.019816,-0.008559,-0.019342,-0.02615,cluster1,0
1074,0.001401,-0.007643,0.000595,-0.033533,-0.003759,-0.015435,0.000372,0.00084,0.015594,-0.002345,-0.013466,0.011491,-0.032624,-0.000462,-0.020275,-0.016801,-0.028633,-0.009191,0.011575,cluster0,1
1075,0.026414,-0.018133,0.021703,0.021903,0.011581,-0.00339,0.003532,-0.016349,0.035755,-0.027848,-0.01837,0.001371,0.008609,0.038371,0.022476,0.028625,-0.039442,0.014605,0.031347,cluster0,1
1076,-0.009875,0.000624,0.022571,0.058187,-0.081391,0.016802,-0.042751,0.004409,-0.007171,-0.067004,0.001508,-0.067782,0.004887,0.00734,0.053779,-0.014137,0.019164,0.015392,0.004776,cluster0,1
1077,0.066823,-0.052689,-0.021141,0.029917,-0.122337,-0.008485,0.116013,0.055248,0.101906,-0.065537,0.064792,-0.00567,0.028181,0.066844,-0.051761,-0.090188,-0.032087,0.02647,-0.034376,cluster0,1
1078,0.001563,0.013147,0.012723,-0.008607,0.034259,0.008291,-0.001714,-0.012482,0.006091,0.028428,0.022334,-0.005267,0.013591,0.00536,0.031752,0.023313,0.028573,0.023283,-0.015535,cluster1,0
1079,0.002918,0.025697,0.022858,-0.009597,0.008157,0.018522,0.002757,0.027904,0.012168,0.014864,-0.023318,-0.044104,0.002924,-0.008828,0.003987,0.030701,0.060763,-0.048558,0.028952,cluster0,1
1080,-0.122846,-0.119892,-0.12837,-0.011793,-0.094624,-0.02482,-0.070283,0.015165,0.116022,0.006119,0.032336,0.001526,0.037745,0.011567,-0.008621,-0.047887,0.0337,0.017926,0.010907,cluster0,1
1081,-0.012746,0.013361,0.002607,0.017035,0.025386,-0.00516,-0.049984,0.013897,-0.038726,-0.00081,-0.008896,-0.012982,-0.000146,-0.017209,0.030347,-0.023883,-0.003261,-0.00854,-0.021301,cluster1,0
1082,-0.019623,0.021038,-0.00837,0.020328,0.039151,-0.011758,-0.01074,0.012714,0.032915,-0.019844,-0.004761,0.014802,-0.009726,-0.014531,0.012369,-0.015565,0.003624,-0.029918,-0.003263,cluster1,0
1083,-0.010189,0.030048,-0.002392,-0.010873,0.020746,-0.03001,-0.01407,0.002715,0.004719,-0.029012,0.01879,0.002111,-0.021465,0.002347,-0.002363,-0.000502,-0.011243,-0.010351,-0.008485,cluster1,0
1084,-0.002381,-0.076023,-0.00232,-0.02256,0.01451,-0.023146,-0.010252,-0.00108,-0.012163,-0.026742,-0.004527,0.025476,0.068543,-0.043182,-0.010955,0.007699,-0.006139,-0.015137,0.0286,cluster0,1
1085,-0.016124,0.038975,-0.006536,0.046485,0.036386,-0.032107,-0.007244,-0.014885,0.033171,-0.017149,-0.015257,0.031269,0.008591,-0.01079,0.011745,-0.031712,0.025247,-0.05552,-0.026627,cluster1,0
1086,-0.022964,-0.024569,0.045383,-0.104912,0.015006,-0.029269,-0.011124,-0.016179,0.068066,0.083704,-0.051204,-0.067026,0.019606,0.059568,-0.009196,0.013775,0.060531,0.011949,-0.052949,cluster0,1
1087,0.041831,0.050387,0.030158,0.023963,0.017085,0.029958,-0.005023,0.069698,-0.024269,0.004119,-0.002956,-0.018742,0.043206,-0.016436,0.054952,0.004308,0.03623,0.029199,0.087539,cluster1,0
1088,0.008804,-0.00604,0.0052,-0.027948,0.008175,-0.006726,0.008279,0.014532,0.023451,-0.031226,-0.013657,0.020428,-0.023589,0.009126,-0.013045,-0.003075,-0.027674,0.026906,0.00761,cluster1,0
1089,-0.011702,-0.016587,0.000327,0.013427,-0.016632,0.014152,0.001391,-0.005642,0.007752,0.017433,-0.023505,0.007698,-0.00183,-0.024774,0.017078,-0.003828,-0.024661,-0.010652,0.00668,cluster1,0
1090,0.005196,-0.001763,0.021276,0.02535,-0.011177,0.033025,-0.003532,0.008968,0.006508,0.015218,-0.019354,0.020322,0.00821,-0.016028,0.010607,0.008548,-0.007041,0.014093,0.023955,cluster1,0
1091,0.020616,0.00764,0.01364,-0.007954,0.00043,0.000756,-0.010487,0.023872,-0.005789,-0.002204,-0.033541,0.013548,-0.010162,-0.010209,0.001923,-0.028372,-0.008755,-0.000566,0.043631,cluster1,0
1092,-0.014158,-0.017356,0.006039,-0.03707,-0.021016,0.030513,0.055458,-0.057757,0.017722,0.017771,-0.032209,-0.027741,-0.018323,0.021483,-0.013306,0.041396,0.030116,0.01141,-0.026968,cluster1,0
1093,0.013289,-0.003225,0.0292,-0.010538,-0.003436,-0.011322,-0.007273,-0.000158,0.007155,0.011572,-0.02695,0.004658,0.026586,0.024495,0.008974,-0.009489,0.014284,0.026525,-0.029393,cluster0,1
1094,-0.0273,-0.058758,0.008866,-0.010097,0.0033,0.014195,-0.020789,-0.009574,0.00314,-0.008161,-0.001183,0.011199,0.048767,-0.033822,-0.049525,0.009777,-0.00619,0.015416,0.046656,cluster1,0
1095,-0.010998,0.002575,0.024082,0.007632,0.027116,0.019601,-0.079589,-0.000657,-0.003605,0.039532,0.01673,-0.023503,-0.008398,-0.01005,0.033551,-0.018104,0.006899,0.038364,-0.000061,cluster1,0
1096,0.037014,0.030951,0.008659,0.013562,-0.030303,0.016472,0.025364,-0.056025,-0.008218,0.023104,-0.006714,0.00879,-0.009268,-0.004397,0.006176,-0.031838,0.009733,0.033182,0.057268,cluster1,0
1097,0.035123,-0.003038,-0.003219,-0.003285,-0.030593,0.023863,0.040385,-0.011619,-0.030682,0.03442,0.000286,-0.002632,0.002743,-0.005674,-0.003558,-0.023438,-0.014124,0.019926,0.018464,cluster0,1
1098,-0.012749,-0.070677,0.005168,-0.005512,0.016643,0.028665,-0.031474,-0.032883,0.013491,0.042624,-0.001662,-0.000343,0.050591,-0.040304,-0.046419,-0.022176,0.00823,0.025916,0.044205,cluster1,0
1099,0.019478,0.03405,0.026069,0.000748,-0.002085,0.01926,-0.033123,-0.019113,-0.042835,-0.022512,-0.004395,-0.02511,-0.040664,0.022339,-0.03128,-0.016201,0.0531,0.000124,-0.004908,cluster1,0
1100,0.0321,0.007546,0.006272,0.011859,-0.006731,0.018471,0.025833,0.009216,-0.030248,0.026808,-0.010714,0.024164,0.017834,-0.010746,-0.000454,-0.014531,-0.012823,0.01278,0.012858,cluster0,1
1101,-0.01486,0.020642,-0.013681,-0.023971,0.031337,-0.03094,0.003456,0.016783,-0.011963,-0.017489,0.001347,-0.022232,0.006248,-0.017665,0.040793,0.023516,-0.020409,-0.006915,-0.009502,cluster1,0
1102,0.019458,0.007688,0.013789,-0.004305,-0.002143,0.004233,0.003289,0.01296,0.019793,-0.019502,-0.029843,0.006835,-0.001633,-0.005357,0.026279,-0.012267,-0.007693,0.032516,0.053315,cluster1,0
1103,-0.021382,0.015394,0.013139,-0.031174,0.040421,0.018699,0.013048,0.006387,-0.000353,-0.011705,-0.044037,-0.034741,-0.015878,0.014708,-0.004566,0.041282,0.067044,-0.034736,-0.020149,cluster1,0
1104,-0.004767,0.024915,-0.012435,0.004751,0.040676,-0.03199,0.002668,-0.007915,-0.00266,-0.024217,-0.005115,0.002957,0.011575,0.003208,0.037197,-0.015786,0.005853,-0.000194,-0.028847,cluster1,0
1105,0.00379,-0.002936,0.000106,-0.020387,-0.013323,-0.002375,0.014333,-0.013779,-0.016844,0.021861,0.00388,0.017103,-0.010462,-0.004553,-0.015947,0.008032,-0.03448,0.007708,-0.012224,cluster1,0
1106,0.016467,-0.005541,0.011515,-0.001862,-0.005763,0.018068,0.024926,-0.002253,0.0041,-0.004906,0.016312,0.036583,-0.001402,0.016247,-0.024053,0.01775,-0.026244,0.049719,-0.025001,cluster0,1
1107,-0.002645,0.019635,-0.00172,-0.022378,0.032175,-0.013634,-0.011475,0.01159,-0.024388,-0.026743,0.014381,-0.002115,-0.024526,0.01087,-0.01428,0.002711,-0.006879,0.003418,-0.030955,cluster0,1
1108,0.001486,-0.016235,-0.005999,-0.012635,-0.014766,0.017787,0.018372,-0.024902,0.000738,0.026174,0.006408,0.017365,-0.033933,-0.004949,-0.035966,-0.009144,-0.031033,-0.000515,-0.010168,cluster0,1
1109,0.004634,-0.015574,0.017735,0.006368,-0.002618,0.012382,0.006439,0.005589,0.064929,-0.044491,-0.005898,0.026736,-0.00501,0.014424,0.011622,0.012856,-0.01402,0.057971,0.003398,cluster0,1
1110,0.01257,0.000297,0.012482,0.005509,-0.038214,-0.006178,0.023116,0.006492,0.011517,0.005248,0.005078,0.005667,0.02746,-0.000343,0.01809,0.011178,-0.026263,0.019108,0.00854,cluster0,1
1111,-0.008045,0.006613,0.016553,0.023692,0.033753,0.021823,-0.021167,0.028921,0.045111,-0.002587,-0.000145,0.001798,0.010239,-0.02296,0.052071,0.023295,0.027031,-0.004805,0.032034,cluster1,0
1112,0.046126,-0.024262,0.058279,-0.017149,-0.007476,0.017983,-0.09406,-0.025144,0.029544,0.036926,0.057174,-0.025615,-0.013153,0.037035,-0.00247,0.001735,0.072545,0.062489,-0.053048,cluster0,1
